CUSTOMER_NUMBER,LATEST_CREDITCARD_COUNT,LATEST_DEBITCARD_COUNT,HAS_CREDITCARD_OBS,HAS_DEBITCARD_OBS,CARD_ACTIVE_MONTHS,MAX_HIST_CREDITCARD,MAX_HIST_DEBITCARD,CREDITCARD_GROWTH,DEBITCARD_GROWTH
395823,1,0,1,0,9,1,0,0,0
395832,0,1,0,1,2,0,1,0,0
395853,0,1,0,1,3,0,1,0,0
395875,0,1,0,1,4,0,1,0,0
395877,0,1,0,1,6,0,1,0,0
395895,1,0,1,0,2,1,0,0,0
395903,0,1,0,1,2,0,1,0,0
395913,0,1,0,1,8,0,1,0,0
395916,0,1,0,1,5,0,1,0,0
395922,0,1,0,1,3,0,1,0,0
395933,0,1,0,1,4,0,1,0,0
395934,1,0,1,0,5,1,0,0,0
395935,0,1,0,1,6,0,1,0,0
395943,1,0,1,0,6,1,0,0,0
395949,1,0,1,0,4,1,0,0,0
395964,1,0,1,0,9,1,0,0,0
395967,2,1,1,1,3,2,1,0,0
395970,0,1,0,1,2,0,1,0,0
395973,0,1,0,1,4,0,1,0,0
395984,1,0,1,0,3,1,0,0,0
395985,0,1,0,1,2,0,1,0,0
395991,0,1,0,1,3,0,1,0,0
395996,0,2,0,1,7,0,2,0,1
396006,0,1,0,1,3,0,1,0,0
396022,0,1,0,1,2,0,1,0,0
396057,0,1,0,1,2,0,1,0,0
396059,1,0,1,0,5,1,0,0,0
396066,1,1,1,1,4,1,1,1,0
396072,0,1,0,1,3,0,1,0,0
396075,0,1,0,1,8,0,1,0,0
396107,0,1,0,1,3,0,1,0,0
396109,0,1,0,1,6,0,1,0,0
396121,0,1,0,1,3,0,1,0,0
396131,0,1,0,1,2,0,1,0,0
396134,0,1,0,1,6,0,1,0,0
396137,0,1,0,1,1,0,1,0,0
396145,0,1,0,1,6,0,1,0,0
396152,0,1,0,1,6,0,1,0,0
396156,0,1,0,1,9,0,1,0,0
396174,1,0,1,0,3,1,0,0,0
396175,0,1,0,1,3,0,1,0,0
396193,1,0,1,0,3,1,0,0,0
396206,0,1,0,1,4,0,1,0,0
396219,1,0,1,0,1,1,0,0,0
396224,0,1,0,1,8,0,1,0,0
396227,1,0,1,0,6,1,0,0,0
396231,1,0,1,0,1,1,0,0,0
396233,0,1,0,1,9,0,1,0,0
396240,0,1,0,1,1,0,1,0,0
396257,0,1,0,1,7,0,1,0,0
396277,0,1,0,1,7,0,1,0,0
396278,0,1,0,1,9,0,1,0,0
396283,0,1,0,1,6,0,1,0,0
396284,0,1,0,1,2,0,1,0,0
396286,0,1,0,1,5,0,1,0,0
396301,0,1,0,1,6,0,1,0,0
396332,1,0,1,0,3,1,0,0,0
396334,0,1,0,1,7,0,1,0,0
396336,0,1,0,1,3,0,1,0,0
396347,0,1,0,1,7,0,1,0,0
396354,0,1,0,1,3,0,1,0,0
396361,0,1,0,1,1,0,1,0,0
396390,0,1,0,1,9,0,1,0,0
396400,0,1,0,1,4,0,1,0,0
396401,0,1,0,1,4,0,1,0,0
396402,0,1,0,1,5,0,1,0,0
396411,1,0,1,0,6,1,0,0,0
396419,0,1,0,1,2,0,1,0,0
396425,1,1,1,1,6,1,1,0,0
396430,1,1,1,1,8,1,1,1,0
396443,1,0,1,0,3,1,0,0,0
396457,0,2,0,1,9,0,2,0,0
396478,1,0,1,0,1,1,0,0,0
396487,0,1,0,1,1,0,1,0,0
396492,0,1,0,1,8,0,1,0,0
396498,1,0,1,0,2,1,0,0,0
396504,0,1,0,1,7,0,1,0,0
396509,0,1,0,1,5,0,1,0,0
396518,0,1,0,1,5,0,1,0,0
396523,0,1,0,1,8,0,1,0,0
396525,1,0,1,0,7,1,0,0,0
396526,0,1,0,1,3,0,1,0,0
396530,1,0,1,0,9,1,0,0,0
396543,0,1,0,1,5,0,1,0,0
396544,0,1,0,1,3,0,1,0,0
396554,0,1,0,1,2,0,1,0,0
396562,0,2,0,1,8,0,2,0,1
396565,0,1,0,1,5,0,1,0,0
396571,0,1,0,1,7,0,1,0,0
396577,0,1,0,1,1,0,1,0,0
396588,1,0,1,0,2,1,0,0,0
396609,1,0,1,0,4,1,0,0,0
396615,0,1,0,1,5,0,1,0,0
396616,1,0,1,0,9,1,0,0,0
396619,1,0,1,0,7,1,0,0,0
396636,0,1,0,1,5,0,1,0,0
396641,1,0,1,0,2,1,0,0,0
396667,0,1,0,1,1,0,1,0,0
396681,1,0,1,0,1,1,0,0,0
396685,0,1,0,1,2,0,1,0,0
396698,2,0,1,0,1,2,0,0,0
396708,0,1,0,1,6,0,1,0,0
396719,0,1,0,1,1,0,1,0,0
396741,0,2,0,1,5,0,2,0,1
396763,0,1,0,1,2,0,1,0,0
396772,0,1,0,1,3,0,1,0,0
396773,0,1,0,1,4,0,1,0,0
396776,0,1,0,1,9,0,1,0,0
396781,0,1,0,1,9,0,1,0,0
396792,0,1,0,1,4,0,1,0,0
396797,0,1,0,1,2,0,1,0,0
396804,0,1,0,1,5,0,1,0,0
396808,1,0,1,0,2,1,0,0,0
396811,1,1,1,1,6,1,1,0,0
396832,0,1,0,1,8,0,1,0,0
396837,1,0,1,0,6,1,0,0,0
396845,0,1,0,1,7,0,1,0,0
396862,0,1,0,1,1,0,1,0,0
396863,1,0,1,0,4,1,0,0,0
396872,0,1,0,1,4,0,1,0,0
396874,1,0,1,0,2,1,0,0,0
396876,0,1,0,1,3,0,1,0,0
396900,1,0,1,0,9,1,0,0,0
396906,0,2,0,1,4,0,2,0,1
396910,0,1,0,1,6,0,1,0,0
396912,0,1,0,1,2,0,1,0,0
396916,1,0,1,0,5,1,0,0,0
396930,0,1,0,1,5,0,1,0,0
396931,1,0,1,0,7,1,0,0,0
396955,0,1,0,1,3,0,1,0,0
396958,0,1,0,1,5,0,1,0,0
396963,0,1,0,1,3,0,1,0,0
396967,0,1,0,1,7,0,1,0,0
396968,1,0,1,0,1,1,0,0,0
396969,2,0,1,0,5,2,0,0,0
396971,1,0,1,0,6,1,0,0,0
396973,0,1,0,1,2,0,1,0,0
396975,1,0,1,0,5,1,0,0,0
397003,0,1,0,1,7,0,1,0,0
397007,1,0,1,0,9,1,0,0,0
397026,0,1,0,1,1,0,1,0,0
397033,1,0,1,0,3,1,0,0,0
397038,1,0,1,0,2,1,0,0,0
397044,0,1,0,1,3,0,1,0,0
397046,0,1,0,1,6,0,1,0,0
397052,0,1,0,1,7,0,1,0,0
397056,1,0,1,0,2,1,0,0,0
397065,1,0,1,0,8,1,0,0,0
397069,0,1,0,1,2,0,1,0,0
397071,0,1,0,1,6,0,1,0,0
397077,0,1,0,1,4,0,1,0,0
397078,1,0,1,0,9,1,0,0,0
397089,2,0,1,0,1,2,0,0,0
397095,0,1,0,1,2,0,1,0,0
397121,1,0,1,0,3,1,0,0,0
397126,0,1,0,1,4,0,1,0,0
397131,1,0,1,0,9,1,0,0,0
397133,0,1,0,1,8,0,1,0,0
397140,0,1,0,1,2,0,1,0,0
397148,1,0,1,0,5,1,0,0,0
397154,0,1,0,1,3,0,1,0,0
397162,0,1,0,1,6,0,1,0,0
397168,1,0,1,0,4,1,0,0,0
397204,0,1,0,1,7,0,1,0,0
397205,0,1,0,1,3,0,1,0,0
397206,1,0,1,0,7,1,0,0,0
397215,0,1,0,1,2,0,1,0,0
397220,0,1,0,1,4,0,1,0,0
397222,0,1,0,1,9,0,1,0,0
397228,0,1,0,1,3,0,1,0,0
397231,1,0,1,0,7,1,0,0,0
397235,0,1,0,1,9,0,1,0,0
397238,1,0,1,0,5,1,0,0,0
397243,0,1,0,1,5,0,1,0,0
397259,0,1,0,1,5,0,1,0,0
397271,0,1,0,1,3,0,1,0,0
397300,0,2,0,1,9,0,2,0,1
397310,0,1,0,1,2,0,1,0,0
397314,1,0,1,0,1,1,0,0,0
397315,0,1,0,1,7,0,1,0,0
397320,1,0,1,0,4,1,0,0,0
397361,1,0,1,0,5,1,0,0,0
397377,0,2,0,1,4,0,2,0,1
397378,1,0,1,0,1,1,0,0,0
397386,0,1,0,1,9,0,1,0,0
397391,0,1,0,1,2,0,1,0,0
397398,0,1,0,1,7,0,1,0,0
397400,0,1,0,1,2,0,1,0,0
397404,0,1,0,1,6,0,1,0,0
397424,0,1,0,1,7,0,1,0,0
397439,0,1,0,1,2,0,1,0,0
397442,0,1,0,1,1,0,1,0,0
397467,0,1,0,1,5,0,1,0,0
397478,0,1,0,1,9,0,1,0,0
397484,0,1,0,1,1,0,1,0,0
397489,1,0,1,0,6,1,0,0,0
397491,0,5,0,1,2,0,5,0,2
397494,0,1,0,1,7,0,1,0,0
397500,1,0,1,0,2,1,0,0,0
397548,1,0,1,0,9,1,0,0,0
397555,0,1,0,1,9,0,1,0,0
397558,0,1,0,1,1,0,1,0,0
397562,0,1,0,1,4,0,1,0,0
397579,0,1,0,1,6,0,1,0,0
397584,0,2,0,1,3,0,2,0,1
397593,0,1,0,1,1,0,1,0,0
397601,0,1,0,1,6,0,1,0,0
397607,0,1,0,1,8,0,1,0,0
397641,0,1,0,1,6,0,1,0,0
397648,0,1,0,1,2,0,1,0,0
397654,0,1,0,1,2,0,1,0,0
397655,0,1,0,1,4,0,1,0,0
397656,0,1,0,1,2,0,1,0,0
397686,0,1,0,1,9,0,1,0,0
397693,0,1,0,1,4,0,1,0,0
397699,0,1,0,1,7,0,1,0,0
397705,1,0,1,0,9,1,0,0,0
397732,0,1,0,1,8,0,1,0,0
397735,0,1,0,1,6,0,1,0,0
397760,1,0,1,0,3,1,0,0,0
397770,0,1,0,1,3,0,1,0,0
397786,1,0,1,0,1,1,0,0,0
397820,0,1,0,1,8,0,1,0,0
397826,1,0,1,0,1,1,0,0,0
397827,0,1,0,1,6,0,1,0,0
397844,0,1,0,1,1,0,1,0,0
397846,0,1,0,1,2,0,1,0,0
397850,0,1,0,1,4,0,1,0,0
397853,0,1,0,1,5,0,1,0,0
397858,0,1,0,1,6,0,1,0,0
397889,1,0,1,0,4,1,0,0,0
397910,1,0,1,0,1,1,0,0,0
397930,0,1,0,1,6,0,1,0,0
397931,0,1,0,1,1,0,1,0,0
397939,0,1,0,1,5,0,1,0,0
397951,0,1,0,1,8,0,1,0,0
397971,0,1,0,1,6,0,1,0,0
397977,1,1,1,1,3,1,1,0,1
397979,0,1,0,1,3,0,1,0,0
397985,0,1,0,1,1,0,1,0,0
397986,1,0,1,0,2,1,0,0,0
397987,0,1,0,1,9,0,1,0,0
397996,0,1,0,1,3,0,1,0,0
398007,0,1,0,1,1,0,1,0,0
398011,1,0,1,0,1,1,0,0,0
398013,0,1,0,1,2,0,1,0,0
398031,1,0,1,0,9,1,0,0,0
398033,0,1,0,1,5,0,1,0,0
398042,0,1,0,1,3,0,1,0,0
398047,2,0,1,0,5,2,0,0,0
398054,2,0,1,0,3,2,0,0,0
398059,0,1,0,1,3,0,1,0,0
398067,0,1,0,1,6,0,1,0,0
398080,1,0,1,0,2,1,0,0,0
398086,0,1,0,1,4,0,1,0,0
398092,0,1,0,1,9,0,1,0,0
398103,0,1,0,1,6,0,1,0,0
398104,0,1,0,1,4,0,1,0,0
398111,0,2,0,1,5,0,2,0,1
398117,0,1,0,1,1,0,1,0,0
398140,0,1,0,1,2,0,1,0,0
398154,0,1,0,1,6,0,1,0,0
398192,0,1,0,1,2,0,1,0,0
398254,0,1,0,1,6,0,1,0,0
398270,0,1,0,1,2,0,1,0,0
398274,0,1,0,1,1,0,1,0,0
398280,0,1,0,1,1,0,1,0,0
398290,0,1,0,1,2,0,1,0,0
398296,0,1,0,1,3,0,1,0,0
398299,0,1,0,1,4,0,1,0,0
398303,0,1,0,1,8,0,1,0,0
398304,0,1,0,1,4,0,1,0,0
398305,0,1,0,1,2,0,1,0,0
398330,1,0,1,0,5,1,0,0,0
398360,0,2,0,1,7,0,2,0,0
398370,0,1,0,1,1,0,1,0,0
398374,0,1,0,1,7,0,1,0,0
398391,1,0,1,0,8,1,0,0,0
398405,0,1,0,1,3,0,1,0,0
398423,0,1,0,1,4,0,1,0,0
398442,0,1,0,1,3,0,1,0,0
398445,0,2,0,1,9,0,2,0,1
398459,1,0,1,0,5,1,0,0,0
398460,0,1,0,1,9,0,1,0,0
398465,0,1,0,1,9,0,1,0,0
398472,0,1,0,1,3,0,1,0,0
398485,0,1,0,1,4,0,1,0,0
398487,0,1,0,1,3,0,1,0,0
398495,0,1,0,1,1,0,1,0,0
398502,0,1,0,1,4,0,1,0,0
398530,0,1,0,1,1,0,1,0,0
398531,1,0,1,0,5,1,0,0,0
398533,0,1,0,1,3,0,1,0,0
398548,0,1,0,1,2,0,1,0,0
398549,1,0,1,0,6,1,0,0,0
398570,0,1,0,1,6,0,1,0,0
398581,1,0,1,0,6,1,0,0,0
398590,1,0,1,0,5,1,0,0,0
398594,0,2,0,1,3,0,2,0,0
398605,1,0,1,0,5,1,0,0,0
398608,0,1,0,1,2,0,1,0,0
398616,0,1,0,1,8,0,1,0,0
398622,0,1,0,1,2,0,1,0,0
398624,0,1,0,1,1,0,1,0,0
398630,1,0,1,0,4,1,0,0,0
398648,0,1,0,1,9,0,1,0,0
398660,0,1,0,1,6,0,1,0,0
398671,0,1,0,1,3,0,1,0,0
398692,0,1,0,1,2,0,1,0,0
398696,1,0,1,0,5,1,0,0,0
398714,0,1,0,1,3,0,1,0,0
398721,1,0,1,0,3,1,0,0,0
398724,0,1,0,1,9,0,1,0,0
398736,0,1,0,1,4,0,1,0,0
398741,0,1,0,1,4,0,1,0,0
398748,0,3,0,1,2,0,3,0,0
398754,0,1,0,1,3,0,1,0,0
398760,0,1,0,1,2,0,1,0,0
398762,0,1,0,1,3,0,1,0,0
398764,0,1,0,1,2,0,1,0,0
398774,0,1,0,1,7,0,1,0,0
398783,0,1,0,1,6,0,1,0,0
398790,1,0,1,0,8,1,0,0,0
398801,0,1,0,1,1,0,1,0,0
398803,0,1,0,1,4,0,1,0,0
398805,1,0,1,0,8,1,0,0,0
398807,0,2,0,1,5,0,2,0,1
398808,1,0,1,0,6,1,0,0,0
398837,1,0,1,0,3,1,0,0,0
398856,0,1,0,1,8,0,1,0,0
398858,1,0,1,0,1,1,0,0,0
398860,1,0,1,0,3,1,0,0,0
398862,0,1,0,1,2,0,1,0,0
398864,0,1,0,1,6,0,1,0,0
398865,0,1,0,1,7,0,1,0,0
398870,0,1,0,1,8,0,1,0,0
398881,0,1,0,1,2,0,1,0,0
398887,0,1,0,1,6,0,1,0,0
398898,0,1,0,1,6,0,1,0,0
398901,1,0,1,0,2,1,0,0,0
398903,0,2,0,1,6,0,2,0,1
398916,1,0,1,0,1,1,0,0,0
398939,0,1,0,1,3,0,1,0,0
398951,0,1,0,1,2,0,1,0,0
398954,0,1,0,1,8,0,1,0,0
398960,0,1,0,1,1,0,1,0,0
398971,0,1,0,1,1,0,1,0,0
398974,0,1,0,1,2,0,1,0,0
398975,0,1,0,1,9,0,1,0,0
398979,1,0,1,0,9,1,0,0,0
398981,0,1,0,1,5,0,1,0,0
398997,0,1,0,1,2,0,1,0,0
399014,0,1,0,1,6,0,1,0,0
399048,0,1,0,1,4,0,1,0,0
399069,0,1,0,1,5,0,1,0,0
399073,1,0,1,0,6,1,0,0,0
399077,2,0,1,0,5,2,0,0,0
399078,1,0,1,0,3,1,0,0,0
399087,1,1,1,1,5,1,1,0,1
399102,0,1,0,1,4,0,1,0,0
399117,1,0,1,0,9,1,0,0,0
399122,0,1,0,1,6,0,1,0,0
399134,1,2,1,1,5,1,2,0,0
399148,0,1,0,1,1,0,1,0,0
399149,0,1,0,1,9,0,1,0,0
399168,0,1,0,1,5,0,1,0,0
399173,0,1,0,1,6,0,1,0,0
399182,0,1,0,1,6,0,1,0,0
399184,0,1,0,1,1,0,1,0,0
399198,0,1,0,1,6,0,1,0,0
399200,0,1,0,1,2,0,1,0,0
399201,0,1,0,1,1,0,1,0,0
399213,0,1,0,1,2,0,1,0,0
399222,0,1,0,1,6,0,1,0,0
399232,0,1,0,1,5,0,1,0,0
399239,1,1,1,1,7,1,1,0,1
399254,1,0,1,0,9,1,0,0,0
399263,2,1,1,1,4,2,1,2,0
399269,1,0,1,0,4,1,0,0,0
399273,0,1,0,1,2,0,1,0,0
399278,0,1,0,1,5,0,1,0,0
399281,0,1,0,1,4,0,1,0,0
399282,0,1,0,1,4,0,1,0,0
399285,0,1,0,1,3,0,1,0,0
399287,1,0,1,0,3,1,0,0,0
399290,0,1,0,1,5,0,1,0,0
399298,1,0,1,0,4,1,0,0,0
399301,0,1,0,1,1,0,1,0,0
399310,0,1,0,1,2,0,1,0,0
399313,1,0,1,0,4,1,0,0,0
399321,0,1,0,1,1,0,1,0,0
399344,0,1,0,1,9,0,1,0,0
399360,1,0,1,0,1,1,0,0,0
399378,0,1,0,1,2,0,1,0,0
399393,0,1,0,1,3,0,1,0,0
399398,0,1,0,1,2,0,1,0,0
399409,1,2,1,1,5,1,2,1,1
399419,0,1,0,1,5,0,1,0,0
399428,0,1,0,1,4,0,1,0,0
399451,1,0,1,0,6,1,0,0,0
399456,0,1,0,1,2,0,1,0,0
399464,1,0,1,0,7,1,0,0,0
399465,0,1,0,1,2,0,1,0,0
399498,0,3,0,1,2,0,3,0,2
399508,0,1,0,1,6,0,1,0,0
399509,0,1,0,1,1,0,1,0,0
399519,2,0,1,0,7,2,0,1,0
399525,1,1,1,1,4,1,1,1,0
399526,0,1,0,1,1,0,1,0,0
399545,1,0,1,0,5,1,0,0,0
399547,1,0,1,0,7,1,0,0,0
399551,1,0,1,0,4,1,0,0,0
399566,0,1,0,1,3,0,1,0,0
399568,0,1,0,1,6,0,1,0,0
399577,0,1,0,1,1,0,1,0,0
399579,1,0,1,0,6,1,0,0,0
399592,0,1,0,1,5,0,1,0,0
399593,0,1,0,1,4,0,1,0,0
399601,0,1,0,1,5,0,1,0,0
399622,0,1,0,1,2,0,1,0,0
399640,0,1,0,1,7,0,1,0,0
399676,0,1,0,1,2,0,1,0,0
399683,0,1,0,1,1,0,1,0,0
399685,0,1,0,1,6,0,1,0,0
399689,1,0,1,0,5,1,0,0,0
399691,0,1,0,1,2,0,1,0,0
399699,1,0,1,0,6,1,0,0,0
399708,0,1,0,1,1,0,1,0,0
399718,0,1,0,1,2,0,1,0,0
399719,0,1,0,1,1,0,1,0,0
399739,0,1,0,1,5,0,1,0,0
399741,0,1,0,1,5,0,1,0,0
399744,0,1,0,1,1,0,1,0,0
399748,1,0,1,0,1,1,0,0,0
399756,1,0,1,0,9,1,0,0,0
399758,0,1,0,1,2,0,1,0,0
399787,1,0,1,0,5,1,0,0,0
399791,0,1,0,1,7,0,1,0,0
399836,0,1,0,1,3,0,1,0,0
399854,1,0,1,0,9,1,0,0,0
399855,0,1,0,1,1,0,1,0,0
399863,0,1,0,1,2,0,1,0,0
399871,0,1,0,1,5,0,1,0,0
399874,1,0,1,0,4,1,0,0,0
399883,0,1,0,1,9,0,1,0,0
399888,0,1,0,1,6,0,1,0,0
399892,1,1,1,1,7,1,1,1,0
399900,0,1,0,1,9,0,1,0,0
399902,0,1,0,1,1,0,1,0,0
399928,0,1,0,1,6,0,1,0,0
399933,0,1,0,1,8,0,1,0,0
399943,0,1,0,1,5,0,1,0,0
399959,0,1,0,1,4,0,1,0,0
399977,0,1,0,1,5,0,1,0,0
399993,0,1,0,1,6,0,1,0,0
400008,1,0,1,0,7,1,0,0,0
400012,1,0,1,0,1,1,0,0,0
400049,0,1,0,1,4,0,1,0,0
400052,0,1,0,1,1,0,1,0,0
400059,0,1,0,1,5,0,1,0,0
400071,0,1,0,1,1,0,1,0,0
400074,0,1,0,1,2,0,1,0,0
400081,0,1,0,1,2,0,1,0,0
400096,0,1,0,1,4,0,1,0,0
400101,0,1,0,1,3,0,1,0,0
400107,0,1,0,1,3,0,1,0,0
400118,0,1,0,1,3,0,1,0,0
400123,1,0,1,0,5,1,0,0,0
400130,0,1,0,1,2,0,1,0,0
400136,0,1,0,1,2,0,1,0,0
400139,0,1,0,1,1,0,1,0,0
400158,1,0,1,0,2,1,0,0,0
400159,0,1,0,1,1,0,1,0,0
400161,1,0,1,0,5,1,0,0,0
400167,0,1,0,1,3,0,1,0,0
400168,1,0,1,0,2,1,0,0,0
400192,0,1,0,1,4,0,1,0,0
400201,0,1,0,1,6,0,1,0,0
400204,0,1,0,1,3,0,1,0,0
400208,1,0,1,0,7,1,0,0,0
400237,0,1,0,1,8,0,1,0,0
400246,0,1,0,1,5,0,1,0,0
400247,1,0,1,0,2,1,0,0,0
400256,0,1,0,1,3,0,1,0,0
400259,0,1,0,1,1,0,1,0,0
400273,0,1,0,1,6,0,1,0,0
400321,0,1,0,1,2,0,1,0,0
400340,0,1,0,1,6,0,1,0,0
400341,1,0,1,0,4,1,0,0,0
400342,0,1,0,1,5,0,1,0,0
400344,0,1,0,1,4,0,1,0,0
400394,0,1,0,1,5,0,1,0,0
400403,2,1,1,1,7,2,1,1,0
400404,0,1,0,1,6,0,1,0,0
400407,0,1,0,1,7,0,1,0,0
400414,1,0,1,0,3,1,0,0,0
400417,1,1,1,1,5,1,1,1,0
400463,0,1,0,1,5,0,1,0,0
400464,1,0,1,0,2,1,0,0,0
400469,0,1,0,1,7,0,1,0,0
400481,0,1,0,1,6,0,1,0,0
400493,0,1,0,1,9,0,1,0,0
400508,0,1,0,1,5,0,1,0,0
400511,0,1,0,1,1,0,1,0,0
400514,0,1,0,1,1,0,1,0,0
400520,1,0,1,0,3,1,0,0,0
400527,0,2,0,1,1,0,2,0,0
400530,0,1,0,1,8,0,1,0,0
400533,0,2,0,1,6,0,2,0,1
400551,0,1,0,1,4,0,1,0,0
400553,0,1,0,1,1,0,1,0,0
400559,0,1,0,1,7,0,1,0,0
400571,0,1,0,1,1,0,1,0,0
400585,0,1,0,1,7,0,1,0,0
400587,0,1,0,1,9,0,1,0,0
400591,1,0,1,0,2,1,0,0,0
400595,1,0,1,0,3,1,0,0,0
400602,0,1,0,1,7,0,1,0,0
400607,0,1,0,1,3,0,1,0,0
400617,0,3,0,1,5,0,3,0,2
400625,0,1,0,1,4,0,1,0,0
400638,0,1,0,1,2,0,1,0,0
400647,0,1,0,1,3,0,1,0,0
400670,1,0,1,0,6,1,0,0,0
400679,0,1,0,1,3,0,1,0,0
400695,0,1,0,1,2,0,1,0,0
400700,1,0,1,0,1,1,0,0,0
400701,0,1,0,1,1,0,1,0,0
400709,0,1,0,1,3,0,1,0,0
400727,0,1,0,1,3,0,1,0,0
400741,1,1,1,1,7,1,1,1,0
400744,0,1,0,1,9,0,1,0,0
400758,0,1,0,1,2,0,1,0,0
400763,1,0,1,0,4,1,0,0,0
400765,0,1,0,1,2,0,1,0,0
400776,1,0,1,0,7,1,0,0,0
400780,0,1,0,1,5,0,1,0,0
400787,0,1,0,1,9,0,1,0,0
400809,1,1,1,1,5,1,1,1,0
400814,0,1,0,1,9,0,1,0,0
400821,0,1,0,1,4,0,1,0,0
400823,0,1,0,1,3,0,1,0,0
400833,0,1,0,1,8,0,1,0,0
400838,0,1,0,1,6,0,1,0,0
400854,1,1,1,1,8,1,1,1,0
400863,0,1,0,1,1,0,1,0,0
400887,0,1,0,1,8,0,1,0,0
400902,0,1,0,1,5,0,1,0,0
400903,0,1,0,1,3,0,1,0,0
400904,0,1,0,1,6,0,1,0,0
400923,0,1,0,1,2,0,1,0,0
400928,1,0,1,0,1,1,0,0,0
400935,0,1,0,1,2,0,1,0,0
400937,0,1,0,1,3,0,1,0,0
400946,0,1,0,1,8,0,1,0,0
400948,1,0,1,0,5,1,0,0,0
400963,0,1,0,1,3,0,1,0,0
400966,0,1,0,1,3,0,1,0,0
400971,0,1,0,1,2,0,1,0,0
400976,0,1,0,1,2,0,1,0,0
400982,0,1,0,1,2,0,1,0,0
400992,0,1,0,1,7,0,1,0,0
400998,0,1,0,1,3,0,1,0,0
401007,0,1,0,1,4,0,1,0,0
401014,0,1,0,1,3,0,1,0,0
401023,0,1,0,1,2,0,1,0,0
401035,1,0,1,0,5,1,0,0,0
401036,0,1,0,1,5,0,1,0,0
401038,0,1,0,1,3,0,1,0,0
401051,0,1,0,1,6,0,1,0,0
401064,0,1,0,1,6,0,1,0,0
401065,0,1,0,1,3,0,1,0,0
401075,1,0,1,0,7,1,0,0,0
401078,0,1,0,1,4,0,1,0,0
401080,0,1,0,1,4,0,1,0,0
401082,1,0,1,0,8,1,0,0,0
401090,0,1,0,1,3,0,1,0,0
401102,1,0,1,0,3,1,0,0,0
401115,0,1,0,1,1,0,1,0,0
401123,0,1,0,1,2,0,1,0,0
401133,0,1,0,1,4,0,1,0,0
401138,0,1,0,1,4,0,1,0,0
401151,0,1,0,1,1,0,1,0,0
401152,0,1,0,1,4,0,1,0,0
401158,1,0,1,0,4,1,0,0,0
401168,0,1,0,1,3,0,1,0,0
401186,0,1,0,1,3,0,1,0,0
401188,1,0,1,0,5,1,0,0,0
401194,0,2,0,1,2,0,2,0,0
401199,0,2,0,1,7,0,2,0,1
401209,0,1,0,1,6,0,1,0,0
401215,0,1,0,1,8,0,1,0,0
401266,3,0,1,0,9,3,0,0,0
401283,1,0,1,0,3,1,0,0,0
401309,1,0,1,0,6,1,0,0,0
401324,0,1,0,1,3,0,1,0,0
401333,0,1,0,1,7,0,1,0,0
401341,1,0,1,0,3,1,0,0,0
401355,0,1,0,1,1,0,1,0,0
401356,1,2,1,1,6,1,2,1,1
401360,1,0,1,0,9,1,0,0,0
401380,0,1,0,1,1,0,1,0,0
401382,0,1,0,1,8,0,1,0,0
401386,0,1,0,1,1,0,1,0,0
401393,1,0,1,0,7,1,0,0,0
401404,0,1,0,1,2,0,1,0,0
401414,1,0,1,0,2,1,0,0,0
401425,0,1,0,1,1,0,1,0,0
401431,0,1,0,1,6,0,1,0,0
401434,0,1,0,1,1,0,1,0,0
401438,1,0,1,0,5,1,0,0,0
401442,0,1,0,1,7,0,1,0,0
401443,0,1,0,1,9,0,1,0,0
401469,0,1,0,1,6,0,1,0,0
401496,0,1,0,1,8,0,1,0,0
401500,1,1,1,1,2,1,1,1,0
401502,0,1,0,1,6,0,1,0,0
401503,0,1,0,1,7,0,1,0,0
401529,1,0,1,0,9,1,0,0,0
401551,1,1,1,1,9,1,1,1,0
401557,1,0,1,0,9,1,0,0,0
401564,0,1,0,1,2,0,1,0,0
401580,0,1,0,1,1,0,1,0,0
401587,0,1,0,1,6,0,1,0,0
401588,1,0,1,0,7,1,0,0,0
401591,0,1,0,1,9,0,1,0,0
401600,0,1,0,1,2,0,1,0,0
401607,0,1,0,1,4,0,1,0,0
401612,0,1,0,1,2,0,1,0,0
401624,0,1,0,1,6,0,1,0,0
401626,1,0,1,0,8,1,0,0,0
401630,1,0,1,0,3,1,0,0,0
401631,0,1,0,1,9,0,1,0,0
401639,0,1,0,1,5,0,1,0,0
401650,0,1,0,1,7,0,1,0,0
401659,0,1,0,1,4,0,1,0,0
401671,0,1,0,1,6,0,1,0,0
401690,0,1,0,1,7,0,1,0,0
401693,0,1,0,1,1,0,1,0,0
401696,0,1,0,1,8,0,1,0,0
401700,0,1,0,1,7,0,1,0,0
401724,0,1,0,1,6,0,1,0,0
401728,0,1,0,1,6,0,1,0,0
401733,0,1,0,1,6,0,1,0,0
401734,0,1,0,1,2,0,1,0,0
401735,1,0,1,0,5,1,0,0,0
401744,0,2,0,1,4,0,2,0,1
401749,0,1,0,1,1,0,1,0,0
401761,0,1,0,1,7,0,1,0,0
401762,0,1,0,1,6,0,1,0,0
401764,0,1,0,1,5,0,1,0,0
401766,0,1,0,1,4,0,1,0,0
401772,0,1,0,1,2,0,1,0,0
401783,0,1,0,1,1,0,1,0,0
401785,0,1,0,1,1,0,1,0,0
401795,1,1,1,1,5,1,1,1,0
401810,0,1,0,1,8,0,1,0,0
401821,0,1,0,1,2,0,1,0,0
401838,2,0,1,0,6,2,0,0,0
